#node	date	numeric date
EPI1315872|A/HK/1496/2018|2018	2018-08-01	2018.582192
NODE_0000264	2017-08-22	2017.639671
NODE_0000265	2018-06-20	2018.467123
EPI1266541|A/Hong_Kong/1127/2018|2018	2018-06-20	2018.467123
NODE_0000283	2018-06-28	2018.489041
EPI1278486|A/HK/1227/2018|2018	2018-07-06	2018.510959
EPI1267290|A/HK/1155/2018|2018	2018-06-28	2018.489041
NODE_0000267	2018-05-09	2018.352916
EPI1278502|A/HK/1360/2018|2018	2018-07-22	2018.554795
EPI1278496|A/HK/1359/2018|2018	2018-07-15	2018.535616
NODE_0000286	2018-07-11	2018.524658
EPI1315873|A/HK/1487/2018|2018	2018-08-02	2018.584932
EPI1278491|A/HK/1270/2018|2018	2018-07-11	2018.524658
NODE_0000246	2017-09-27	2017.739006
EPI1266621|A/Hong_Kong/1102/2018|2018	2018-06-13	2018.447945
EPI1271953|A/Hong_Kong/1118/2018|2018	2018-06-17	2018.458904
EPI1258077|A/HK/968/2018|2018	2018-05-20	2018.382192
NODE_0000250	2017-12-27	2017.987918
EPI1319582|A/HK/1811/2018|2018	2018-09-03	2018.672603
NODE_0000251	2018-05-24	2018.394014
EPI1278498|A/HK/1341/2018|2018	2018-07-17	2018.541096
NODE_0000293	2018-07-14	2018.532877
EPI1278495|A/HK/1302/2018|2018	2018-07-14	2018.532877
EPI1278500|A/HK/1354/2018|2018	2018-07-20	2018.549315
NODE_0000253	2018-05-27	2018.401486
NODE_0000254	2019-01-01	2019.001370
EPI1356151|A/Hong_Kong/110/2019|2019	2019-01-01	2019.001370
EPI1592769|A/Hong_Kong/110/2019|2019	2019-01-01	2019.001370
NODE_0000255	2018-09-01	2018.667860
EPI2838341|A/Hong_Kong/CUHK1032/2018|2018	2018-12-15	2018.954795
EPI1353581|A/HK/2986/2018|2018	2018-11-29	2018.910959
NODE_0000261	2018-11-25	2018.900000
EPI1353574|A/HK/2956/2018|2018	2018-11-25	2018.900000
EPI1371243|A/Hong_Kong/2956/2018|2018	2018-11-25	2018.900000
NODE_0000298	2018-10-30	2018.828767
EPI1324789|A/HK/2532/2018|2018	2018-10-30	2018.828767
NODE_0000299	2018-12-03	2018.921470
EPI1353582|A/HK/3063/2018|2018	2018-12-04	2018.924658
NODE_0000300	2018-12-04	2018.924658
EPI1588872|A/Hong_Kong/3063/2018|2018	2018-12-04	2018.924658
EPI1385297|A/Hong_Kong/3063/2018|2018	2018-12-04	2018.924658
NODE_0000281	2017-09-20	2017.719691
EPI1356157|A/Hong_Kong/95/2019|2019	2019-01-01	2019.001370
NODE_0000282	2018-06-13	2018.447945
EPI1266613|A/Hong_Kong/1103/2018|2018	2018-06-14	2018.450685
EPI1266629|A/Hong_Kong/1098/2018|2018	2018-06-13	2018.447945
NODE_0000285	2018-06-21	2018.470789
NODE_0000288	2018-10-29	2018.826027
EPI1353572|A/HK/2516/2018|2018	2018-11-01	2018.834247
EPI2838189|A/Hong_Kong/CUHK1010/2018|2018	2018-10-29	2018.826027
NODE_0000306	2018-09-11	2018.694521
EPI1319588|A/HK/1956/2018|2018	2018-09-11	2018.694521
NODE_0000307	2018-10-02	2018.752055
EPI1324780|A/HK/2252/2018|2018	2018-10-04	2018.757534
EPI2838117|A/Hong_Kong/CUHK1001/2018|2018	2018-10-02	2018.752055
NODE_0000289	2017-12-24	2017.978851
NODE_0000290	2018-05-24	2018.394440
EPI1278492|A/HK/1276/2018|2018	2018-07-12	2018.527397
EPI1315879|A/HK/1601/2018|2018	2018-08-14	2018.617808
NODE_0000291	2018-04-02	2018.250604
EPI1315884|A/HK/1754/2018|2018	2018-08-27	2018.653425
NODE_0000295	2018-08-22	2018.639147
EPI2838413|A/Hong_Kong/CUHK1043/2019|2019	2019-02-06	2019.100000
EPI1396487|A/Hong_Kong/109/2019|2019	2018-12-29	2018.993151
NODE_0000292	2018-09-11	2018.694521
EPI2838205|A/Hong_Kong/CUHK1012/2018|2018	2018-10-05	2018.760274
EPI1319593|A/HK/1951/2018|2018	2018-09-11	2018.694521
EPI1331037|A/HK/439315/2018|2018	2018-09-11	2018.694521
NODE_0000258	2018-05-28	2018.403461
EPI1315885|A/HK/1685/2018|2018	2018-08-22	2018.639726
NODE_0000271	2018-05-30	2018.410095
EPI1315883|A/HK/1698/2018|2018	2018-08-23	2018.642466
NODE_0000313	2018-08-18	2018.628767
EPI1315880|A/HK/1688/2018|2018	2018-08-18	2018.628767
NODE_0000314	2018-09-05	2018.678082
EPI1319583|A/HK/1820/2018|2018	2018-09-05	2018.678082
NODE_0000315	2018-09-09	2018.689041
EPI1319587|A/HK/1912/2018|2018	2018-09-09	2018.689041
EPI1324787|A/HK/2374/2018|2018	2018-10-17	2018.793151
NODE_0000302	2016-12-06	2016.929370
NODE_0000303	2017-08-28	2017.657259
EPI1278497|A/HK/1314/2018|2018	2018-07-16	2018.538356
EPI1258076|A/HK/959/2018|2018	2018-05-19	2018.379452
NODE_0000357	2018-02-21	2018.140475
EPI1258067|A/HK/877/2018|2018	2018-05-03	2018.335616
EPI1324777|A/HK/2179/2018|2018	2018-09-28	2018.741096
NODE_0000335	2017-11-29	2017.910602
EPI1315886|A/HK/1551/2018|2018	2018-08-11	2018.609589
NODE_0000336	2018-07-11	2018.525415
EPI1396495|A/Hong_Kong/107/2019|2019	2018-12-27	2018.987671
EPI1371233|A/Hong_Kong/103/2019|2019	2018-12-31	2018.998630
NODE_0000358	2018-02-10	2018.110148
EPI1252604|A/Hong_Kong/648/2018|2018	2018-04-07	2018.264384
NODE_0000322	2018-04-03	2018.253425
EPI1252618|A/Hong_Kong/657/2018|2018	2018-04-03	2018.253425
NODE_0000323	2018-04-07	2018.264384
EPI1252610|A/Hong_Kong/651/2018|2018	2018-04-07	2018.264384
NODE_0000324	2018-04-09	2018.269863
EPI1252636|A/Hong_Kong/667/2018|2018	2018-04-09	2018.269863
NODE_0000325	2018-05-06	2018.343836
EPI1258068|A/HK/880/2018|2018	2018-05-06	2018.343836
EPI1258075|A/HK/949/2018|2018	2018-05-17	2018.373973
NODE_0000305	2018-07-19	2018.546575
EPI1382618|A/Hong_Kong/99/2019|2019	2019-01-02	2019.004110
EPI1353580|A/HK/2869/2018|2018	2018-11-25	2018.900000
EPI1278499|A/HK/1347/2018|2018	2018-07-19	2018.546575
EPI2838301|A/Hong_Kong/CUHK1027/2018|2018	2018-11-30	2018.913699
NODE_0000327	2018-09-04	2018.676066
EPI2838285|A/Hong_Kong/CUHK1023/2018|2018	2018-11-25	2018.900000
NODE_0000328	2018-09-06	2018.680822
EPI2838229|A/Hong_Kong/CUHK1015/2018|2018	2018-11-02	2018.836986
EPI1319585|A/HK/1853/2018|2018	2018-09-06	2018.680822
NODE_0000337	2018-05-17	2018.374940
EPI1353586|A/HK/3180/2018|2018	2018-12-09	2018.938356
EPI1315878|A/HK/1586/2018|2018	2018-08-12	2018.612329
EPI1324776|A/HK/2177/2018|2018	2018-09-29	2018.743836
EPI1324784|A/HK/2299/2018|2018	2018-10-08	2018.768493
EPI2838173|A/Hong_Kong/CUHK1008/2018|2018	2018-10-23	2018.809589
NODE_0000338	2018-08-11	2018.610024
EPI1353573|A/HK/2592/2018|2018	2018-11-07	2018.850685
NODE_0000331	2018-10-21	2018.804110
EPI2838165|A/Hong_Kong/CUHK1007/2018|2018	2018-10-21	2018.804110
EPI2838237|A/Hong_Kong/CUHK1016/2018|2018	2018-11-03	2018.839726
NODE_0000294	2018-07-13	2018.530576
EPI2838357|A/Hong_Kong/CUHK1034/2018|2018	2018-12-24	2018.979452
NODE_0000332	2018-08-20	2018.634247
EPI1315881|A/HK/1673/2018|2018	2018-08-20	2018.634247
NODE_0000333	2018-10-02	2018.750712
EPI1324779|A/HK/2204/2018|2018	2018-10-02	2018.752055
NODE_0000334	2018-10-03	2018.753899
EPI1482070|A/Hong_Kong/2272/2018|2018	2018-10-05	2018.760274
NODE_0000339	2018-10-04	2018.757087
EPI1385305|A/Hong_Kong/2272/2018|2018	2018-10-05	2018.760274
NODE_0000340	2018-10-05	2018.760274
EPI1324791|A/HK/2272/2018|2018	2018-10-05	2018.760274
NODE_0000341	2018-10-11	2018.776712
EPI2838125|A/Hong_Kong/CUHK1002/2018|2018	2018-10-11	2018.776712
NODE_0000342	2018-10-17	2018.793151
EPI2838181|A/Hong_Kong/CUHK1009/2018|2018	2018-10-23	2018.809589
EPI2838141|A/Hong_Kong/CUHK1004/2018|2018	2018-10-17	2018.793151
NODE_0000363	2018-01-19	2018.051151
EPI1258069|A/HK/885/2018|2018	2018-05-05	2018.341096
NODE_0000364	2018-05-03	2018.336304
EPI2838277|A/Hong_Kong/CUHK1022/2018|2018	2018-11-22	2018.891781
NODE_0000377	2018-11-02	2018.837694
EPI1382626|A/Hong_Kong/97/2019|2019	2019-01-01	2019.001370
EPI2838253|A/Hong_Kong/CUHK1018/2018|2018	2018-11-09	2018.856164
NODE_0000378	2018-06-11	2018.442466
EPI1266573|A/Hong_Kong/1109/2018|2018	2018-06-11	2018.442466
EPI1271941|A/Hong_Kong/1112/2018|2018	2018-06-15	2018.453425
EPI1315876|A/HK/1531/2018|2018	2018-08-06	2018.595890
EPI1278490|A/HK/1254/2018|2018	2018-07-10	2018.521918
EPI1315877|A/HK/1620/2018|2018	2018-08-12	2018.612329
NODE_0000347	2018-07-13	2018.531259
EPI1324781|A/HK/2279/2018|2018	2018-10-06	2018.763014
NODE_0000348	2018-08-17	2018.627000
NODE_0000373	2018-11-07	2018.850685
EPI2838245|A/Hong_Kong/CUHK1017/2018|2018	2018-11-07	2018.850685
EPI2838365|A/Hong_Kong/CUHK1035/2018|2018	2018-12-03	2018.921918
NODE_0000350	2018-09-02	2018.670794
NODE_0000374	2018-11-23	2018.894521
EPI2838293|A/Hong_Kong/CUHK1026/2018|2018	2018-11-29	2018.910959
EPI1353579|A/HK/2826/2018|2018	2018-11-23	2018.894521
EPI1371237|A/Hong_Kong/108/2019|2019	2018-12-28	2018.990411
NODE_0000352	2018-09-20	2018.719178
EPI1319591|A/HK/2081/2018|2018	2018-09-20	2018.719178
NODE_0000353	2018-09-30	2018.746575
EPI1324778|A/HK/2192/2018|2018	2018-09-30	2018.746575
NODE_0000354	2018-10-08	2018.768046
EPI1324783|A/HK/2288/2018|2018	2018-10-08	2018.768493
NODE_0000355	2018-10-09	2018.771233
EPI1324785|A/HK/2313/2018|2018	2018-10-09	2018.771233
EPI1353576|A/HK/2642/2018|2018	2018-11-11	2018.861644
NODE_0000311	2018-03-01	2018.162814
EPI1266565|A/Hong_Kong/1124/2018|2018	2018-06-17	2018.458904
EPI1266637|A/Hong_Kong/1096/2018|2018	2018-06-12	2018.445205
EPI1252608|A/Hong_Kong/650/2018|2018	2018-04-09	2018.269863
EPI1315875|A/HK/1513/2018|2018	2018-08-06	2018.595890
NODE_0000359	2018-05-30	2018.410842
EPI1267282|A/HK/1055/2018|2018	2018-06-05	2018.426027
NODE_0000360	2018-06-01	2018.414029
EPI1266589|A/Hong_Kong/1107/2018|2018	2018-06-11	2018.442466
NODE_0000361	2018-06-02	2018.417217
EPI1267284|A/HK/1107/2018|2018	2018-06-11	2018.442466
NODE_0000362	2018-06-03	2018.420404
EPI1266581|A/Hong_Kong/1108/2018|2018	2018-06-11	2018.442466
NODE_0000365	2018-06-04	2018.423591
EPI1271935|A/Hong_Kong/1097/2018|2018	2018-06-12	2018.445205
NODE_0000366	2018-06-05	2018.426779
EPI1267285|A/HK/1092/2018|2018	2018-06-12	2018.445205
NODE_0000367	2018-06-06	2018.429966
EPI1266597|A/Hong_Kong/1105/2018|2018	2018-06-13	2018.447945
NODE_0000368	2018-06-08	2018.433154
EPI1266605|A/Hong_Kong/1104/2018|2018	2018-06-13	2018.447945
NODE_0000369	2018-06-09	2018.436341
EPI1271947|A/Hong_Kong/1115/2018|2018	2018-06-14	2018.450685
NODE_0000370	2018-06-10	2018.439528
EPI1271951|A/Hong_Kong/1117/2018|2018	2018-06-16	2018.456164
NODE_0000371	2018-06-11	2018.442716
EPI1271957|A/Hong_Kong/1120/2018|2018	2018-06-18	2018.461644
NODE_0000372	2018-06-13	2018.447497
NODE_0000375	2018-06-17	2018.458904
EPI1271949|A/Hong_Kong/1116/2018|2018	2018-06-17	2018.458904
EPI1267287|A/HK/1116/2018|2018	2018-06-17	2018.458904
NODE_0000376	2018-06-14	2018.450684
EPI1267289|A/HK/1140/2018|2018	2018-06-17	2018.458904
NODE_0000379	2018-06-16	2018.455269
NODE_0000380	2018-06-18	2018.461644
EPI1271961|A/Hong_Kong/1122/2018|2018	2018-06-18	2018.461644
EPI1271959|A/Hong_Kong/1121/2018|2018	2018-06-18	2018.461644
NODE_0000381	2018-06-17	2018.458456
EPI1315874|A/HK/1501/2018|2018	2018-08-03	2018.587671
NODE_0000387	2018-06-18	2018.461644
EPI1267288|A/HK/1121/2018|2018	2018-06-18	2018.461644
EPI1266557|A/Hong_Kong/1125/2018|2018	2018-06-18	2018.461644
NODE_0000382	2017-04-13	2017.280040
NODE_0000383	2018-03-01	2018.162364
EPI1252614|A/Hong_Kong/653/2018|2018	2018-04-08	2018.267123
EPI1252630|A/Hong_Kong/664/2018|2018	2018-04-10	2018.272603
NODE_0000384	2018-01-05	2018.012765
EPI2838381|A/Hong_Kong/CUHK1039/2019|2019	2019-01-17	2019.045205
NODE_0000385	2018-05-05	2018.341547
EPI2838605|A/Hong_Kong/CUHK1071/2019|2019	2019-03-09	2019.184932
EPI1324782|A/HK/2266/2018|2018	2018-10-06	2018.763014
NODE_0000386	2019-02-04	2019.094948
EPI2838932|A/Hong_Kong/CUHK1127/2019|2019	2019-10-25	2019.815068
EPI1686735|A/Hong_Kong/4708/2019|2019	2019-12-18	2019.963014
NODE_0000388	2018-08-24	2018.644092
EPI2838333|A/Hong_Kong/CUHK1031/2018|2018	2018-12-12	2018.946575
EPI1353585|A/HK/3243/2018|2018	2018-12-07	2018.932877
NODE_0000390	2018-10-04	2018.756394
EPI1353587|A/HK/3261/2018|2018	2018-12-18	2018.963014
EPI2838573|A/Hong_Kong/CUHK1067/2019|2019	2019-03-30	2019.242466
NODE_0000425	2018-07-27	2018.567334
EPI1843788|A/Hong_Kong/704/2020|2020	2020-03-13	2020.198087
NODE_0000426	2018-11-10	2018.858904
EPI2838429|A/Hong_Kong/CUHK1045/2019|2019	2019-02-02	2019.089041
EPI1353588|A/HK/3306/2018|2018	2018-12-19	2018.965753
EPI2838261|A/Hong_Kong/CUHK1019/2018|2018	2018-11-10	2018.858904
NODE_0000428	2019-05-24	2019.393206
EPI2838837|A/Hong_Kong/CUHK1114/2019|2019	2019-08-24	2019.645205
NODE_0000429	2019-07-15	2019.535616
EPI1588015|A/Hong_Kong/3029/2019|2019	2019-07-15	2019.535616
EPI1587970|A/Hong_Kong/3036/2019|2019	2019-07-16	2019.538356
EPI1588030|A/Hong_Kong/3027/2019|2019	2019-07-15	2019.535616
NODE_0000444	2018-07-07	2018.513411
EPI1382610|A/Hong_Kong/105/2019|2019	2019-01-01	2019.001370
EPI2838477|A/Hong_Kong/CUHK1054/2019|2019	2019-02-07	2019.102740
NODE_0000446	2018-08-23	2018.642388
EPI2838469|A/Hong_Kong/CUHK1052/2019|2019	2019-02-06	2019.100000
EPI2838557|A/Hong_Kong/CUHK1065/2019|2019	2019-03-02	2019.165753
NODE_0000407	2018-11-03	2018.838619
EPI2838389|A/Hong_Kong/CUHK1040/2019|2019	2019-01-08	2019.020548
EPI1415352|A/HK/949/2019|2019	2019-02-16	2019.127397
NODE_0000411	2018-12-17	2018.959351
EPI2838493|A/Hong_Kong/CUHK1056/2019|2019	2019-02-28	2019.160274
EPI2838517|A/Hong_Kong/CUHK1059/2019|2019	2019-03-19	2019.212329
NODE_0000349	2018-12-10	2018.941096
EPI2838325|A/Hong_Kong/CUHK1030/2018|2018	2018-12-10	2018.941096
NODE_0000406	2018-12-25	2018.981744
EPI1353583|A/HK/54/2019|2019	2018-12-26	2018.984932
NODE_0000408	2018-12-26	2018.984932
EPI1353591|A/HK/56/2019|2019	2018-12-26	2018.984932
NODE_0000409	2018-12-31	2018.998630
EPI1356155|A/Hong_Kong/94/2019|2019	2018-12-31	2018.998630
EPI2838373|A/Hong_Kong/CUHK1038/2019|2019	2019-01-15	2019.039726
NODE_0000393	2018-08-13	2018.614096
EPI2838661|A/Hong_Kong/CUHK1081/2019|2019	2019-05-19	2019.379452
EPI2838845|A/Hong_Kong/CUHK1116/2019|2019	2019-08-25	2019.647945
EPI1415353|A/HK/993/2019|2019	2019-02-18	2019.132877
NODE_0000404	2019-07-16	2019.538356
EPI1587999|A/Hong_Kong/3032/2019|2019	2019-07-16	2019.538356
EPI1645576|A/Hong_Kong/3032/2019|2019	2019-07-16	2019.538356
NODE_0000356	2018-10-23	2018.808954
NODE_0000394	2019-04-03	2019.252704
EPI2838645|A/Hong_Kong/CUHK1077/2019|2019	2019-05-14	2019.365753
NODE_0000413	2019-05-09	2019.352055
EPI2838637|A/Hong_Kong/CUHK1076/2019|2019	2019-05-09	2019.352055
EPI2838629|A/Hong_Kong/CUHK1075/2019|2019	2019-05-09	2019.352055
NODE_0000414	2018-12-17	2018.960758
EPI2838541|A/Hong_Kong/CUHK1062/2019|2019	2019-03-09	2019.184932
NODE_0000415	2018-12-19	2018.966368
NODE_0000402	2019-03-11	2019.190411
EPI2838525|A/Hong_Kong/CUHK1060/2019|2019	2019-03-14	2019.198630
EPI2838549|A/Hong_Kong/CUHK1064/2019|2019	2019-03-11	2019.190411
NODE_0000417	2019-05-07	2019.346575
EPI2838781|A/Hong_Kong/CUHK1103/2019|2019	2019-07-25	2019.563014
EPI2838613|A/Hong_Kong/CUHK1073/2019|2019	2019-05-07	2019.346575
NODE_0000452	2018-07-19	2018.547689
EPI2838461|A/Hong_Kong/CUHK1051/2019|2019	2019-02-24	2019.149315
EPI1371241|A/Hong_Kong/133/2019|2019	2018-12-31	2018.998630
NODE_0000462	2018-11-23	2018.894091
EPI1356149|A/Hong_Kong/106/2019|2019	2019-01-01	2019.001370
EPI1371239|A/Hong_Kong/127/2019|2019	2018-12-30	2018.995890
NODE_0000463	2019-04-02	2019.251820
EPI2838717|A/Hong_Kong/CUHK1092/2019|2019	2019-06-12	2019.445205
EPI2838725|A/Hong_Kong/CUHK1093/2019|2019	2019-06-06	2019.428767
NODE_0000389	2018-10-06	2018.762076
EPI1371235|A/Hong_Kong/104/2019|2019	2018-12-31	2018.998630
NODE_0000391	2018-10-08	2018.768988
EPI1396503|A/Hong_Kong/102/2019|2019	2018-12-30	2018.995890
NODE_0000392	2018-10-11	2018.777878
EPI1415346|A/HK/187/2019|2019	2019-01-04	2019.009589
NODE_0000395	2018-10-11	2018.778013
EPI1382602|A/Hong_Kong/111/2019|2019	2019-01-01	2019.001370
NODE_0000421	2018-11-15	2018.872603
EPI1353578|A/HK/2721/2018|2018	2018-11-15	2018.872603
NODE_0000422	2018-12-31	2018.998630
EPI1396519|A/Hong_Kong/101/2019|2019	2018-12-31	2018.998630
EPI2838453|A/Hong_Kong/CUHK1049/2019|2019	2019-02-13	2019.119178
NODE_0000398	2018-07-17	2018.539833
EPI1356153|A/Hong_Kong/134/2019|2019	2019-01-02	2019.004110
NODE_0000399	2018-07-23	2018.557629
NODE_0000400	2018-08-21	2018.636377
EPI2838437|A/Hong_Kong/CUHK1046/2019|2019	2019-02-01	2019.086301
NODE_0000401	2018-08-23	2018.643078
NODE_0000420	2019-02-01	2019.086301
EPI1415350|A/HK/757/2019|2019	2019-02-01	2019.086301
NODE_0000396	2019-02-18	2019.132877
EPI2838445|A/Hong_Kong/CUHK1047/2019|2019	2019-02-18	2019.132877
NODE_0000397	2019-03-12	2019.193151
EPI2838589|A/Hong_Kong/CUHK1069/2019|2019	2019-03-12	2019.193151
EPI2838565|A/Hong_Kong/CUHK1066/2019|2019	2019-03-22	2019.220548
NODE_0000423	2018-10-21	2018.805271
EPI1415345|A/HK/400/2019|2019	2019-01-14	2019.036986
NODE_0000424	2018-10-26	2018.818836
EPI1415349|A/HK/508/2019|2019	2019-01-19	2019.050685
NODE_0000427	2018-11-25	2018.898656
NODE_0000448	2019-06-02	2019.419093
EPI2838856|A/Hong_Kong/CUHK1117/2019|2019	2019-09-04	2019.675342
NODE_0000449	2019-12-02	2019.919178
EPI1670424|A/Hong_Kong/4429/2019|2019	2019-12-04	2019.924658
EPI1670418|A/Hong_Kong/4413/2019|2019	2019-12-02	2019.919178
NODE_0000430	2018-11-26	2018.901844
EPI1415354|A/HK/1070/2019|2019	2019-02-19	2019.135616
NODE_0000431	2018-11-27	2018.905032
EPI2838421|A/Hong_Kong/CUHK1044/2019|2019	2019-02-27	2019.157534
NODE_0000432	2018-11-28	2018.908219
EPI1353575|A/HK/2969/2018|2018	2018-11-28	2018.908219
NODE_0000433	2018-12-23	2018.976712
EPI1353590|A/HK/55/2019|2019	2018-12-23	2018.976712
NODE_0000434	2018-12-31	2018.998182
EPI1396511|A/Hong_Kong/100/2019|2019	2018-12-31	2018.998630
NODE_0000435	2019-01-01	2019.001370
EPI1356159|A/Hong_Kong/98/2019|2019	2019-01-01	2019.001370
NODE_0000436	2019-01-20	2019.053425
EPI1415348|A/HK/507/2019|2019	2019-01-20	2019.053425
NODE_0000437	2019-01-22	2019.058904
EPI2838405|A/Hong_Kong/CUHK1042/2019|2019	2019-01-22	2019.058904
NODE_0000438	2019-01-25	2019.067123
EPI2838397|A/Hong_Kong/CUHK1041/2019|2019	2019-01-25	2019.067123
NODE_0000439	2019-02-03	2019.091781
EPI1415351|A/HK/925/2019|2019	2019-02-03	2019.091781
NODE_0000440	2019-02-11	2019.113699
EPI2838485|A/Hong_Kong/CUHK1055/2019|2019	2019-02-11	2019.113699
NODE_0000441	2019-03-03	2019.168493
EPI2838581|A/Hong_Kong/CUHK1068/2019|2019	2019-03-12	2019.193151
EPI2838597|A/Hong_Kong/CUHK1070/2019|2019	2019-03-03	2019.168493
NODE_0000465	2018-10-12	2018.778932
EPI2838509|A/Hong_Kong/CUHK1058/2019|2019	2019-03-10	2019.187671
NODE_0000467	2019-05-20	2019.382192
EPI2838693|A/Hong_Kong/CUHK1087/2019|2019	2019-05-24	2019.393151
EPI2838677|A/Hong_Kong/CUHK1083/2019|2019	2019-05-20	2019.382192
NODE_0000468	2019-01-26	2019.070347
EPI1670426|A/Hong_Kong/4430/2019|2019	2019-12-04	2019.924658
NODE_0000472	2019-05-22	2019.387395
EPI2838701|A/Hong_Kong/CUHK1090/2019|2019	2019-06-14	2019.450685
EPI2838709|A/Hong_Kong/CUHK1091/2019|2019	2019-06-17	2019.458904
NODE_0000510	2019-06-17	2019.458904
EPI1542987|A/Hong_Kong/2662/2019|2019	2019-06-17	2019.458904
EPI1575045|A/Hong_Kong/2662/2019|2019	2019-06-17	2019.458904
NODE_0000514	2019-03-21	2019.218724
EPI2838916|A/Hong_Kong/CUHK1124/2019|2019	2019-10-22	2019.806849
EPI1670420|A/Hong_Kong/4414/2019|2019	2019-12-02	2019.919178
NODE_0000516	2019-03-09	2019.185170
EPI1670410|A/Hong_Kong/4387/2019|2019	2019-12-01	2019.916438
NODE_0000517	2019-07-14	2019.533917
EPI2838948|A/Hong_Kong/CUHK1129/2019|2019	2019-10-31	2019.831507
EPI2838924|A/Hong_Kong/CUHK1126/2019|2019	2019-10-24	2019.812329
NODE_0000473	2019-05-31	2019.413561
EPI1843786|A/Hong_Kong/700/2020|2020	2020-03-08	2020.184426
EPI2838829|A/Hong_Kong/CUHK1112/2019|2019	2019-08-22	2019.639726
EPI1587984|A/Hong_Kong/3034/2019|2019	2019-07-16	2019.538356
NODE_0000451	2019-06-30	2019.494521
EPI2838741|A/Hong_Kong/CUHK1095/2019|2019	2019-06-30	2019.494521
NODE_0000453	2019-07-16	2019.538356
EPI1587991|A/Hong_Kong/3033/2019|2019	2019-07-16	2019.538356
EPI1670408|A/Hong_Kong/4372/2019|2019	2019-11-28	2019.908219
NODE_0000518	2019-04-29	2019.323692
EPI1686694|A/Hong_Kong/4698/2019|2019	2019-12-23	2019.976712
EPI2838884|A/Hong_Kong/CUHK1120/2019|2019	2019-09-29	2019.743836
EPI1670416|A/Hong_Kong/4395/2019|2019	2019-12-01	2019.916438
EPI1686674|A/Hong_Kong/4701/2019|2019	2019-12-21	2019.971233
NODE_0000527	2019-12-18	2019.963014
EPI1812730|A/Hong_Kong/4707/2019|2019	2019-12-18	2019.963014
EPI1686742|A/Hong_Kong/4707/2019|2019	2019-12-18	2019.963014
NODE_0000528	2019-07-10	2019.522454
EPI2838813|A/Hong_Kong/CUHK1110/2019|2019	2019-08-18	2019.628767
EPI2838805|A/Hong_Kong/CUHK1107/2019|2019	2019-08-12	2019.612329
NODE_0000519	2019-09-23	2019.728596
EPI1670428|A/Hong_Kong/4431/2019|2019	2019-12-04	2019.924658
NODE_0000520	2019-12-21	2019.971233
EPI1812746|A/Hong_Kong/4714/2019|2019	2019-12-21	2019.971233
EPI1686619|A/Hong_Kong/4714/2019|2019	2019-12-21	2019.971233
EPI1686750|A/Hong_Kong/4703/2019|2019	2019-12-22	2019.973973
NODE_0000530	2019-09-18	2019.714804
EPI2838940|A/Hong_Kong/CUHK1128/2019|2019	2019-10-26	2019.817808
NODE_0000460	2019-10-20	2019.800922
EPI2838956|A/Hong_Kong/CUHK1130/2019|2019	2019-10-20	2019.801370
NODE_0000461	2019-10-21	2019.804110
EPI1686758|A/Hong_Kong/4702/2019|2019	2019-12-22	2019.973973
EPI2838908|A/Hong_Kong/CUHK1123/2019|2019	2019-10-21	2019.804110
NODE_0000442	2019-04-24	2019.311773
EPI1588022|A/Hong_Kong/3030/2019|2019	2019-07-15	2019.535616
NODE_0000443	2019-05-06	2019.342940
EPI2838797|A/Hong_Kong/CUHK1106/2019|2019	2019-08-02	2019.584932
NODE_0000445	2019-05-07	2019.346128
EPI2838821|A/Hong_Kong/CUHK1111/2019|2019	2019-08-21	2019.636986
NODE_0000447	2019-05-08	2019.349315
EPI2838621|A/Hong_Kong/CUHK1074/2019|2019	2019-05-08	2019.349315
NODE_0000464	2019-05-16	2019.371233
EPI2838653|A/Hong_Kong/CUHK1079/2019|2019	2019-05-16	2019.371233
NODE_0000466	2019-05-19	2019.379004
EPI2838685|A/Hong_Kong/CUHK1084/2019|2019	2019-05-20	2019.382192
NODE_0000469	2019-05-20	2019.382192
EPI2838669|A/Hong_Kong/CUHK1082/2019|2019	2019-05-20	2019.382192
NODE_0000470	2019-06-02	2019.416965
EPI2838773|A/Hong_Kong/CUHK1101/2019|2019	2019-06-11	2019.442466
NODE_0000471	2019-06-03	2019.420152
EPI2838733|A/Hong_Kong/CUHK1094/2019|2019	2019-06-11	2019.442466
NODE_0000474	2019-06-04	2019.423340
EPI2838757|A/Hong_Kong/CUHK1099/2019|2019	2019-06-17	2019.458904
NODE_0000475	2019-06-05	2019.426527
EPI1542985|A/Hong_Kong/2661/2019|2019	2019-06-17	2019.458904
NODE_0000476	2019-06-06	2019.429714
EPI1575043|A/Hong_Kong/2661/2019|2019	2019-06-17	2019.458904
NODE_0000477	2019-06-08	2019.432902
EPI2838749|A/Hong_Kong/CUHK1098/2019|2019	2019-06-17	2019.458904
NODE_0000478	2019-06-09	2019.437487
NODE_0000479	2019-06-17	2019.458456
NODE_0000480	2019-06-18	2019.461644
EPI1575035|A/Hong_Kong/2657/2019|2019	2019-06-18	2019.461644
EPI1542979|A/Hong_Kong/2658/2019|2019	2019-06-18	2019.461644
NODE_0000481	2019-06-18	2019.461644
EPI1542973|A/Hong_Kong/2655/2019|2019	2019-06-18	2019.461644
EPI1542977|A/Hong_Kong/2657/2019|2019	2019-06-18	2019.461644
NODE_0000482	2019-06-10	2019.440674
